Serie,Fecha,Folio,Razón Social,Total,IVA,Descuento Documento 1,Neto,Cancelado,UUID,Nombre de la Moneda,Nombre del agente
IMP,18/08/2021,1.318,ASISTENCIA Y ALTA MECANICA EXPRESS ,2888.40,"398,4",0,"2.490,00",0,7D1E5F7B-ACEA-4B44-A83A-8F8BC977BA80,Peso Mexicano,David Martin
FCNS,19/08/2021,773,VAPORIZACIONES  Y MULTISERVICIOS CASILLAS ,986.00,136,0,850,0,47EE77EF-2C80-45D4-AB3D-16D93DC22276,Peso Mexicano,José Vazquez
FCNS,19/08/2021,774,PIZARONES INDUSTRIALES SERIMART ,1160.00,160,0,"1.000,00",0,8BAA07AC-06B6-4571-A7EF-C122CB93935C,Peso Mexicano,Yarisbeth
FCNS,19/08/2021,775,TSO Y ASOCIADOS,10173.20,"1.403,20",0,"8.770,00",0,AFDABC35-D435-49B0-999E-911909341664,Peso Mexicano,José Vazquez
IMP,19/08/2021,1.319,INSTITUTO DEL BAJIO,516321.64,"71.216,78",0,"445.104,86",0,7927627E-B14E-4927-B716-988F29F557BB,Peso Mexicano,David Martin
IMP,19/08/2021,1.320,MIICA,1656.48,"228,48",0,"1.428,00",0,AC1C9AC4-3F94-4901-A009-464521AE8F23,Peso Mexicano,José Vazquez
FCNS,21/08/2021,776,FERNANDO EMMANUEL SOTO ROMO,3091.00,"426,34",0,"2.664,66",0,3F56176F-F0A5-449C-B1F2-7FA516553D13,Peso Mexicano,José Vazquez
IMP,22/08/2021,1.321,SAGOT,2146.00,296,0,"1.850,00",0,AC4FCA7A-6522-4D88-AE38-490713105E60,Peso Mexicano,David Martin
IMP,25/08/2021,1.322,J CLIMA SISTEMAS MÉXICO ,684.40,"94,4",0,590,0,841294AC-2C5F-429B-AB96-ABEA0DDE106D,Peso Mexicano,David Martin
FCNS,26/08/2021,777,PRODUCTOS FRUGO,30220.90,"4.168,40",0,"30.650,00",0,A9438F16-C0DD-4655-9A63-07403D1CDACB,Peso Mexicano,Yarisbeth
IMP,26/08/2021,1.323,GERARDO ARREDONDO HERNANDEZ,6925.20,"955,2",0,"5.970,00",0,56464368-D911-44A9-BC17-D13C552A7EAA,Peso Mexicano,Alejandro Velazquez
IMP,26/08/2021,1.324,INELBIO ,2589.12,"357,12",0,"2.790,00",0,CA014F3D-C800-414A-8172-4787D33BE9D2,Peso Mexicano,Yarisbeth
FCNS,27/08/2021,778,JOSÉ ALEJANDRO ZATA VELAZQUEZ,377.00,52,0,325,1,A083551A-71D0-4E60-B998-1E484F6F6D2B,Peso Mexicano,Yarisbeth
IMP,27/08/2021,1.325,HUGO ELOY MARQUEZ DIOSDADO,502.66,"69,33",0,"433,33",0,5A265031-A491-466A-AA61-20F225CC5473,Peso Mexicano,Yarisbeth
IMP,27/08/2021,1.326,FERRETERA SALAMANCA ,377.00,52,0,325,0,93AC40BF-E7FE-45BB-8A68-86A0E2401018,Peso Mexicano,José Vazquez
FCNS,30/08/2021,779,LLANTISERVICIOS EL MONTE ,278.81,"38,46",0,"240,35",0,B8109261-92BA-4CF4-9C76-31F6CF6F603F,Peso Mexicano,José Vazquez
IMP,30/08/2021,1.327,JEMAR MOTORS SERVICIOS INTEGRALES ,10348.80,"1.427,42",0,"8.921,38",0,805ED997-3D36-4392-B1C3-27F9375DAC8B,Peso Mexicano,Yarisbeth
FCNS,31/08/2021,780,DANIEL BARNUM CARRASCO,638.00,88,0,550,1,3ABE2560-4E14-46E4-A1B6-0C984C2164EA,Peso Mexicano,Yarisbeth
FCNS,31/08/2021,781,VELOCIDAD Y MOTOCICLISMO DE SALAMANCA ,5742.00,792,0,"4.950,00",0,FEBF252C-394A-4DA3-A79C-96792F262162,Peso Mexicano,Yarisbeth
FCNS,31/08/2021,782,GLORIA ESTEFANY SANCHEZ CASTRO,4069.80,"561,35",0,"3.508,45",0,99DD2C72-57FC-4CD2-A2E7-3F34DF60C49A,Peso Mexicano,José Vazquez
IMP,31/08/2021,1.328,SAGOT,302337.63,"41.701,74",0,"260.635,89",0,F75E1DFF-BEB2-4A6F-82EF-4B5571F2F404,Peso Mexicano,David Martin
IMP,31/08/2021,1.329,ASOCIACION EDUCATIVA DE SALAMANCA,90000.00,"12.413,79",0,"77.586,21",0,BE22402B-4F13-4388-8312-E4A4E19A6EDB,Peso Mexicano,José Vazquez
IMP,01/09/2021,1.330,MIICA,2373.36,"327,36",0,"2.046,00",0,8E10E916-14E7-479F-9087-F0804D057F80,Peso Mexicano,David Martin
IMP,01/09/2021,1.331,GERARDO ARREDONDO HERNANDEZ,11020.00,"1.520,00",0,"9.500,00",0,20DFCD49-6602-4848-B03E-C6D647518C14,Peso Mexicano,Yarisbeth
IMP,01/09/2021,1.332,GERARDO ARREDONDO HERNANDEZ,4343.04,"599,04",0,"3.744,00",0,7FE701B9-BB99-4588-8A29-E42940D29C0C,Peso Mexicano,Yarisbeth
IMP,01/09/2021,1.333,GS SERVICIOS DE CONSTRUCCION ,1508.00,208,0,"1.300,00",0,1414D54A-C686-4D44-9DB0-8806611336D0,Peso Mexicano,Heber Castillo
IMPM,01/09/2021,469,GERARDO ARREDONDO HERNANDEZ,4060.00,560,0,"3.500,00",0,E793457E-B5C2-4913-907E-713ED81445AC,Peso Mexicano,Yarisbeth
FCNS,02/09/2021,783,HUGO ELOY MARQUEZ DIOSDADO,314.16,"43,33",0,"270,83",0,3B7A707B-8874-46AD-968F-30C6630DEF2C,Peso Mexicano,Yarisbeth
IMP,02/09/2021,1.334,FUJITA CORPORATION,7018.00,968,0,"6.050,00",0,8E80B910-E5E7-4D02-90A6-53C3BADAE53E,Peso Mexicano,Yarisbeth
IMP,02/09/2021,1.335,FUJITA CORPORATION,12702.00,"1.752,00",0,"10.950,00",0,00DEC54A-2A11-4BDB-B85D-16EB5ED48647,Peso Mexicano,Yarisbeth
IMP,02/09/2021,1.336,DISTRIBUIDORA DE MATERIALES TRIANGULO,6722.20,"927,2",0,"5.795,00",0,B48ED842-2EE0-461D-A242-721C7AFD616A,Peso Mexicano,Yarisbeth
IMP,03/09/2021,1.337,DISTRIBUIDORA DE MATERIALES TRIANGULO,1378.08,"190,08",0,"1.188,00",0,12A4BE7F-E02D-4488-9153-680B376004DC,Peso Mexicano,(Ninguno)
FCNS,04/09/2021,784,CORPORATIVO ARHUMANO ,580.00,80,0,500,1,FFD327E5-F758-4775-824E-C2FD03F30620,Peso Mexicano,Yarisbeth
FCNS,04/09/2021,785,PATRICIA ILEANA ESCÁRCEGA MORALES,580.00,80,0,500,1,FBF4FD2B-CB29-4012-A738-D2D64F7B19F5,Peso Mexicano,Yarisbeth
IMP,04/09/2021,1.338,GERARDO ARREDONDO HERNANDEZ,2519.32,"347,49",0,"2.413,14",0,929EF62F-9D3D-41B0-96EC-9FDEB7FD2791,Peso Mexicano,José Vazquez
IMP,04/09/2021,1.339,DISTRIBUIDORA DE MATERIALES TRIANGULO,1102.00,152,0,950,0,844E54AA-367A-4E7E-A174-B79CB615D7E1,Peso Mexicano,Yarisbeth
IMP,04/09/2021,1.340,RIGS TECHNOLOGY SAPI DE CV,1392.00,192,0,"1.200,00",0,2D7FDCAA-F89A-417D-85E1-EFFAB239A075,Peso Mexicano,Yarisbeth
IMP,04/09/2021,1.341,PRODUCTOS FRUGO,6380.00,880,0,"5.500,00",0,CC74EF8E-9883-4DB5-A5CB-C4DE45CBF41D,Peso Mexicano,Yarisbeth
IMP,04/09/2021,1.342,INELBIO ,3236.40,"446,4",0,"2.790,00",0,23BF9DE3-1738-4254-9392-1F42759879C2,Peso Mexicano,José Vazquez
IMP,04/09/2021,1.343,INSTITUTO DEL BAJIO,7082.36,"976,88",0,"6.105,48",0,F675431C-D1BB-4965-B18C-66E62C66BD3B,Peso Mexicano,(Ninguno)
IMP,04/09/2021,1.344,ROSA EDITH MORA FLORES,1331.15,"183,61",0,"1.147,54",0,0483ACA6-F0D8-42C7-8A92-3283669AA1C6,Peso Mexicano,José Vazquez
IMPM,04/09/2021,470,ESTRATEGIAS FINANCIERAS Y DE PROTECCION PATRIMONIAL UNIR,3239.88,"446,88",0,"2.793,00",0,9DB13E97-181A-46C7-9F9F-7D37287F1C24,Peso Mexicano,Yarisbeth
IMPM,04/09/2021,471,IQFRESH TRANSPORT,2889.56,"398,56",0,"2.491,00",0,2D153515-DF2F-4441-A47B-E53C36965079,Peso Mexicano,Yarisbeth
IMPM,04/09/2021,472,VAPORIZACIONES  Y MULTISERVICIOS CASILLAS ,344.52,"47,52",0,297,1,A96642AC-DBAB-496D-9F29-822EA1C7E50D,Peso Mexicano,José Vazquez
IMPM,04/09/2021,473,PIBSE GROUP ,482.56,"66,56",0,416,0,C4CF84D1-445E-4361-A025-F22C20C07DA6,Peso Mexicano,José Vazquez
IMPM,04/09/2021,474,FIMO CONSULTORIA AMBIENTAL,3514.80,"484,8",0,"3.030,00",0,2A96F9A9-7A2B-4691-ADF6-B7F4037027E6,Peso Mexicano,José Vazquez
IMPM,04/09/2021,475,CARMEN RAQUEL TREJO GRANADOS,138.04,"19,04",0,119,1,B82E890F-B3CC-4BAE-8764-CFE52E8EBD9D,Peso Mexicano,José Vazquez
FCNS,06/09/2021,787,REDWINGS,2842.00,392,0,"2.450,00",0,4BB24FC5-2768-408E-BAA9-B3F5B4E9FC1F,Peso Mexicano,Yarisbeth
IMP,06/09/2021,1.345,GERARDO ARREDONDO HERNANDEZ,3932.35,"542,39",0,"3.544,40",0,CD3DCD9C-32CC-4286-ABC5-0493ACAEF212,Peso Mexicano,José Vazquez
IMP,06/09/2021,1.346,INSTITUTO DEL BAJIO,147454.82,"20.338,60",0,"127.116,22",0,63B440DD-9E10-4440-8794-AC878DE412FC,Peso Mexicano,David Martin
IMP,06/09/2021,1.347,PRODUCTOS FRUGO,742.33,"102,39",0,"711,04",0,0A699914-90C3-498A-A99C-489298D1BD75,Peso Mexicano,José Vazquez
FCNS,07/09/2021,788,INSTITUTO DEL BAJIO,1184.27,"163,35",0,"1.020,92",0,718FE3D5-55A7-4EC4-B9AB-F5AB6358193E,Peso Mexicano,Gandhi Flores
FCNS,07/09/2021,789,DANIEL BARNUM CARRASCO,406.00,56,0,350,0,BA8C63AE-859D-4537-A5D7-D8CED5470294,Peso Mexicano,José Vazquez
FCNS,07/09/2021,790,DANIEL BARNUM CARRASCO,638.00,88,0,550,1,956C757F-3DB3-4D81-9E4D-6929147A85C1,Peso Mexicano,José Vazquez
IMPM,07/09/2021,476,JHONNATAN ISSAC CHAVIRA ESPINOSA,1287.60,"177,6",0,"1.110,00",0,E6B26F4D-BB89-4CE9-B24B-DB4C1CF3D90B,Peso Mexicano,José Vazquez
FCNS,08/09/2021,791,ABEL ENRIQUE NAVARRO HERNANDEZ,3620.00,"499,31",0,"3.120,69",0,70D9FD4A-4430-4BB1-ABB5-BAFF36231FB1,Peso Mexicano,José Vazquez
FCNS,08/09/2021,792,FRUGALMEX,125.66,"17,33",0,"108,33",0,E6CFA34D-B09C-44E7-90FA-43A378C446B1,Peso Mexicano,José Vazquez
IMP,08/09/2021,1.348,GERARDO ARREDONDO HERNANDEZ,1157.36,"159,64",0,"1.108,58",0,4C468990-E039-4E1A-9E67-C7307C724E0A,Peso Mexicano,José Vazquez
FCNS,09/09/2021,793,PARTIDO ACCION NACIONAL,756.90,"104,4",0,"652,5",0,C01E88B7-AD8F-4C1E-A75D-AA8AD70E7944,Peso Mexicano,Yarisbeth
IMP,09/09/2021,1.349,ENERGIA TERMICA AMBIENTAL ,1433.62,"197,74",0,"1.235,88",1,196F4533-4C21-44CD-B204-D6505AD40012,Peso Mexicano,José Vazquez
FCNS,12/09/2021,794,TSO Y ASOCIADOS,1160.00,160,0,"1.000,00",0,9DBDA169-DB81-47C7-B258-750F4181E915,Peso Mexicano,José Vazquez
IMP,13/09/2021,1.350,PIZARONES INDUSTRIALES SERIMART ,1502.25,0,0,"1.502,25",0,B17353CD-27C5-437C-B760-E9051CC43E25,Peso Mexicano,José Vazquez
IMP,13/09/2021,1.351,PIZARONES INDUSTRIALES SERIMART ,1480.14,0,0,"1.480,14",0,18C8490C-A1FB-4815-ADF3-B90AE12A8D2D,Peso Mexicano,José Vazquez
IMP,13/09/2021,1.352,ASOCIACION EDUCATIVA DE SALAMANCA,40000.00,"5.517,24",0,"34.482,76",0,3FAE96D8-83C9-407F-9DE0-EBC112E38527,Peso Mexicano,José Vazquez
IMP,13/09/2021,1.353,PROAMBIENTE DEL BAJIO ,11971.20,"1.651,20",0,"10.320,00",0,6BEC81C5-3A32-4D05-9E2F-D3B5C259DBD7,Peso Mexicano,David Martin
IMP,13/09/2021,1.354,GS SERVICIOS DE CONSTRUCCION ,2262.00,312,0,"1.950,00",0,B1D06927-7A62-46E2-8EB0-BD81179FAD20,Peso Mexicano,José Vazquez
IMP,14/09/2021,1.355,INSTITUTO DEL BAJIO,1.00,"0,14",0,"0,86",1,E7E42E7B-C761-4589-918D-A55AE44B1C52,Peso Mexicano,Yarisbeth
IMP,14/09/2021,1.356,INSTITUTO DEL BAJIO,0.01,0,0,"3.000,00",0,3A34BB77-52BC-44A1-B3E9-01ABCB5B6A70,Peso Mexicano,Yarisbeth
IMPM,14/09/2021,477,PIZARONES INDUSTRIALES SERIMART ,928.00,128,0,800,0,7422EA84-0652-497B-9FDF-4DD685B79762,Peso Mexicano,José Vazquez
FCNS,15/09/2021,795,FRUGALMEX,681.49,94,0,"587,49",0,7824CDE9-CA27-4CDC-8B67-061CF3617662,Peso Mexicano,Yarisbeth
IMP,15/09/2021,1.357,IRIS ALEJANDRA HIDALGO RODRIGUEZ,3600.00,"496,55",0,"3.103,45",0,E949887E-CFC6-49F4-9356-DBAD65A0E2C6,Peso Mexicano,José Vazquez
FCNS,17/09/2021,797,LLANTISERVICIOS EL MONTE ,1495.26,"206,24",0,"1.289,02",0,7EBF6FC9-43F4-44B8-8690-E5EC85F872C1,Peso Mexicano,José Vazquez
IMP,17/09/2021,1.358,PROAMBIENTE DEL BAJIO ,2076.40,"286,4",0,"1.790,00",0,6115E3FC-6E06-415F-91B4-A298D92B64BC,Peso Mexicano,David Martin
FCNS,18/09/2021,798,VAPORIZACIONES  Y MULTISERVICIOS CASILLAS ,986.00,136,0,850,0,5F1CD148-8D81-440B-93AC-20E94928832F,Peso Mexicano,José Vazquez
FCNS,18/09/2021,799,PIZARONES INDUSTRIALES SERIMART ,1160.00,160,0,"1.000,00",0,A878206F-C182-42A2-9318-EE2805191F1B,Peso Mexicano,José Vazquez
FCNS,18/09/2021,800,SAGOT,1885.00,260,0,"1.625,00",0,E9A87041-E9D9-4E80-A0D4-5EF6DD8280D8,Peso Mexicano,Yarisbeth
IMP,18/09/2021,1.359,OCTAVIO MALANCHE JIMENEZ,754.00,104,0,650,1,B475056C-C6AF-42D2-9DC9-AB68A1FB037C,Peso Mexicano,José Vazquez
IMP,18/09/2021,1.360,JEMAR MOTORS SERVICIOS INTEGRALES ,1508.00,208,0,"1.300,00",1,C0516AC4-B0B6-4E9A-840C-EBEEFFE32434,Peso Mexicano,José Vazquez
IMP,18/09/2021,1.361,ANTONIA NUÑEZ HERNANDEZ,3016.00,416,0,"2.600,00",0,C226AE95-C7B6-4F58-B4D3-844FFA6FCC25,Peso Mexicano,José Vazquez
IMP,18/09/2021,1.362,FRUGALMEX,565.50,78,0,"487,5",1,11041FDE-C1BA-4376-9EB3-490F69EF449A,Peso Mexicano,José Vazquez
IMP,20/09/2021,1.363,AGROCENTRO BAJIO ,6002.06,"827,87",0,"5.749,10",0,CD10C557-FCC3-4EE0-BD65-90CD613CAC1C,Peso Mexicano,José Vazquez
IMP,20/09/2021,1.364,FERRETERA SALAMANCA ,754.00,104,0,650,0,9C077C1D-4FBD-4363-ACDB-4C4F897D21DF,Peso Mexicano,Yarisbeth
IMPM,21/09/2021,478,DANUBIO TREJO VILLADONGA,14616.00,"2.016,00",0,"12.600,00",0,7F9EE6AC-22E4-4351-8945-EE96F7E1119E,Peso Mexicano,José Vazquez
IMP,22/09/2021,1.365,SAGOT,11379.60,"1.569,60",0,"9.810,00",0,06399E0A-B3F4-422A-B509-1B176C402FCC,Peso Mexicano,David Martin
IMP,22/09/2021,1.366,FRUGALMEX,6837.52,"943,11",0,"5.894,41",0,12C0DF12-8D44-41F5-8601-FE5B855C21FA,Peso Mexicano,José Vazquez
IMP,22/09/2021,1.367,SAGOT,22744.21,"3.137,13",0,"19.607,08",1,7C2AD601-A40A-407D-A4D6-7D746B52A5FF,Peso Mexicano,David Martin
IMP,22/09/2021,1.368,SAGOT,68232.64,"9.411,40",0,"58.821,24",0,262162ED-E79A-4AD3-B15A-EB69E831DF10,Peso Mexicano,David Martin
IMP,22/09/2021,1.369,IQFRESH TRANSPORT,23490.00,"3.240,00",0,"20.250,00",0,9A57A3F7-39F7-4A3A-AD19-959EF867D8D1,Peso Mexicano,David Martin
FCNS,24/09/2021,801,SAGOT,1508.00,208,0,"1.300,00",0,A7D1D389-C96A-4BD1-A8E4-F41E35467FF9,Peso Mexicano,Yarisbeth
IMP,24/09/2021,1.370,SAGOT,21919.31,"3.023,35",0,"18.895,96",0,1D0CF164-AF30-407A-8698-735FB6C224BA,Peso Mexicano,David Martin
IMP,24/09/2021,1.371,ASOCIACION EDUCATIVA DE SALAMANCA,30000.00,"4.137,93",0,"25.862,07",0,C92EFFCE-F13A-4B64-9881-3CF3188D912A,Peso Mexicano,José Vazquez
IMP,24/09/2021,1.372,SAGOT,186398.08,"25.710,08",0,"160.688,00",0,FC5A9DE0-4F75-4F6F-8152-44D80BC83EAE,Peso Mexicano,David Martin
IMP,24/09/2021,1.373,PIZARONES INDUSTRIALES SERIMART ,10000.00,"1.379,31",0,"8.620,69",0,8CA8E614-D0B5-4865-A3B0-59A157F3FD6E,Peso Mexicano,David Martin
IMP,24/09/2021,1.374,PRODUCTOS FRUGO,14450.12,"1.993,12",0,"12.457,00",0,1B43AE8B-F437-47E0-ACF5-43E1DAF6ED2B,Peso Mexicano,David Martin
FCNS,25/09/2021,803,JHONNATAN ISSAC CHAVIRA ESPINOSA,1200.00,"165,52",0,"1.034,48",0,0613B5A3-7F4E-4335-B389-C5331C585ACD,Peso Mexicano,José Vazquez
IMP,25/09/2021,1.376,ESTRATEGIAS FINANCIERAS Y DE PROTECCION PATRIMONIAL UNIR,1200.00,"165,52",0,"1.034,48",0,E56637A1-7C7C-47FC-987E-838C3BCBE980,Peso Mexicano,José Vazquez
FCNS,28/09/2021,802,VITABAJIO,33750.23,"4.655,20",0,"34.085,53",0,6C627D98-1AF8-4488-8FC1-ABFBC6B28CD4,Peso Mexicano,Yarisbeth
FCNS,28/09/2021,804,FERNANDO EMMANUEL SOTO ROMO,2000.00,"275,86",0,"1.724,14",0,74779C6B-E00F-4962-BD5C-0AF3C7431459,Peso Mexicano,José Vazquez
FCNS,28/09/2021,805,VAPORIZACIONES  Y MULTISERVICIOS CASILLAS ,1131.00,156,0,975,0,AF1E8C7A-54D0-4E49-9DC0-15B435789E87,Peso Mexicano,José Vazquez
IMP,28/09/2021,1.375,PRODUCTOS FRUGO,13879.79,"1.914,45",0,"13.294,82",0,564CE4AC-D8E0-4F30-8C8F-0F043668032C,Peso Mexicano,José Vazquez
IMP,28/09/2021,1.377,MEGA ASFALTOS,37064.76,"5.112,38",0,"31.952,38",0,BA2D5236-83CA-44F0-B49C-A2E7907EB27C,Peso Mexicano,David Martin
FCNS,29/09/2021,806,OSCAR HUGO CORONA BOTELLO,1756.82,"242,32",0,"1.514,50",0,13A1F9A0-1B21-48E7-8093-CA079DC72230,Peso Mexicano,José Vazquez
IMP,29/09/2021,1.378,PRODUCTOS FRUGO,7300.04,"1.006,90",0,"6.992,38",0,A15A3AD3-1D8E-406F-AFC4-6FF4B4688996,Peso Mexicano,José Vazquez
IMP,29/09/2021,1.379,ENERGIA TERMICA AMBIENTAL ,2314.20,"319,2",0,"1.995,00",1,980A653E-11F0-41D0-A20D-D6A6EEE24A2A,Peso Mexicano,José Vazquez
IMP,29/09/2021,1.380,ENERGIA TERMICA AMBIENTAL ,2314.20,"319,2",0,"1.995,00",1,DB26BE35-B94F-467E-89BD-0CE4524E5739,Peso Mexicano,José Vazquez
IMP,29/09/2021,1.381,ENERGIA TERMICA AMBIENTAL ,1433.62,"197,74",0,"1.235,88",1,F89C0C12-1EE5-4098-9DAD-3AD565A7D780,Peso Mexicano,José Vazquez
IMP,29/09/2021,1.382,ANTONIA NUÑEZ HERNANDEZ,2650.00,"365,52",0,"2.284,48",0,9B625680-891F-4F37-985D-86EE69A75644,Peso Mexicano,José Vazquez
IMP,29/09/2021,1.383,SERVICIOS INDUSTRIALES RIO LERMA ,500.01,"68,97",0,"431,04",0,E12DE0A0-4ECC-4CD2-972C-799200D57D66,Peso Mexicano,José Vazquez
IMP,30/09/2021,1.384,ENERGIA TERMICA AMBIENTAL ,2314.20,"319,2",0,"1.995,00",0,71525331-9F38-4019-9CCA-3D0778CA6AE9,Peso Mexicano,(Ninguno)
IMP,30/09/2021,1.385,ENERGIA TERMICA AMBIENTAL ,1433.62,"197,74",0,"1.235,88",0,0725BA75-1733-4123-B20C-2926F08C3CB9,Peso Mexicano,José Vazquez
IMP,01/10/2021,1.386,INSTITUTO DEL BAJIO,162185.28,"22.370,38",0,"139.814,90",0,77A642AA-7072-401E-8516-43A35A03C102,Peso Mexicano,David Martin
IMP,01/10/2021,1.387,SAGOT,667.00,92,0,575,0,2B00C75E-DFA0-4E41-8FB0-8166D6FCFA69,Peso Mexicano,David Martin
IMP,01/10/2021,1.388,SAGOT,626.40,"86,4",0,540,0,1A5520C3-B65D-4A35-B97C-8D7744D5B6FF,Peso Mexicano,David Martin
IMP,01/10/2021,1.389,SAGOT,2534.60,"349,6",0,"2.185,00",0,02B518DC-945F-4078-A362-4BD83EF324B4,Peso Mexicano,David Martin
FCNS,02/10/2021,807,MIICA,4416.35,"609,15",0,"3.865,00",0,880FB42E-7C08-472F-8A08-12D52B162B8A,Peso Mexicano,Yarisbeth
FCNS,04/10/2021,808,CORPORATIVO ARHUMANO ,580.00,80,0,500,1,525D252A-894A-4944-B94C-142E07739AD5,Peso Mexicano,José Vazquez
FCNS,04/10/2021,809,PATRICIA ILEANA ESCÁRCEGA MORALES,580.00,80,0,500,1,E477B80F-5B86-4CE4-99B9-C70C88A0E1F0,Peso Mexicano,José Vazquez
FCNS,04/10/2021,810,MC JETS ,2842.00,392,0,"2.450,00",0,DF6BCC03-DE29-4B3C-A20E-6F8ADB51CFD1,Peso Mexicano,Yarisbeth
IMP,04/10/2021,1.391,GERARDO ARREDONDO HERNANDEZ,11020.00,"1.520,00",0,"9.500,00",0,104C470D-055B-45A9-A055-B61F16BAE7DC,Peso Mexicano,José Vazquez
IMP,04/10/2021,1.392,GERARDO ARREDONDO HERNANDEZ,4343.04,"599,04",0,"3.744,00",0,801A4044-18B0-4AA8-9A70-4E36CE3E3E1C,Peso Mexicano,José Vazquez
IMP,04/10/2021,1.393,FUJITA CORPORATION,7018.00,968,0,"6.050,00",0,A3C15BC0-3D69-4C0A-9ABF-7ACE2813FB57,Peso Mexicano,José Vazquez
IMP,04/10/2021,1.394,FUJITA CORPORATION,12702.00,"1.752,00",0,"10.950,00",0,CC6E7F36-56E5-4354-A421-410F4A356C48,Peso Mexicano,José Vazquez
IMP,04/10/2021,1.395,RIGS TECHNOLOGY SAPI DE CV,1392.00,192,0,"1.200,00",0,7BF6134B-B56A-423F-A0C5-E54178054546,Peso Mexicano,José Vazquez
IMP,04/10/2021,1.396,INELBIO ,3236.40,"446,4",0,"2.790,00",0,CB1AEF96-4E6B-4B0D-8FAD-D07218F20969,Peso Mexicano,José Vazquez
IMP,04/10/2021,1.397,ROSA EDITH MORA FLORES,1331.15,"183,61",0,"1.147,54",0,204AEFE6-6444-4AC5-A78F-6DAF28F8A1A2,Peso Mexicano,José Vazquez
IMP,04/10/2021,1.398,ASOCIACION EDUCATIVA DE SALAMANCA,6129.18,"845,4",0,"5.283,78",0,09226D03-19CF-4F5A-88EC-F0A55EC83A02,Peso Mexicano,José Vazquez
IMP,04/10/2021,1.399,ENERGIA TERMICA AMBIENTAL ,2314.20,"319,2",0,"1.995,00",0,B5E090BC-49C6-4DE0-A0D1-5ADC6E44F503,Peso Mexicano,José Vazquez
IMP,04/10/2021,1.400,FERRETERAS UNIDAS ,942.50,130,0,"812,5",0,D59F50D5-03EB-460F-A307-558BD7CA0514,Peso Mexicano,José Vazquez
IMP,04/10/2021,1.401,MEXICO INN EXPRESS SALAMANCA ,754.00,104,0,650,0,9BEB3E79-9026-479C-9097-8F8C30782D3C,Peso Mexicano,José Vazquez
IMPM,04/10/2021,479,GERARDO ARREDONDO HERNANDEZ,4060.00,560,0,"3.500,00",0,6534136F-6934-4E2B-BE88-34146843C672,Peso Mexicano,José Vazquez
IMPM,04/10/2021,480,ESTRATEGIAS FINANCIERAS Y DE PROTECCION PATRIMONIAL UNIR,3239.88,"446,88",0,"2.793,00",0,61D503E7-931B-40B3-850E-8CB86D89E98A,Peso Mexicano,José Vazquez
IMPM,04/10/2021,481,IQFRESH TRANSPORT,2889.56,"398,56",0,"2.491,00",0,61CD6771-198D-4D46-887B-50D21EBEFE54,Peso Mexicano,(Ninguno)
IMPM,04/10/2021,482,VAPORIZACIONES  Y MULTISERVICIOS CASILLAS ,344.52,"47,52",0,297,0,7FC3085D-BDD2-487A-9DF5-588BC9F0A3FC,Peso Mexicano,José Vazquez
IMPM,04/10/2021,483,PIBSE GROUP ,482.56,"66,56",0,416,0,8A3397DA-FA4D-429A-BD6F-20E5A7409AD6,Peso Mexicano,José Vazquez
IMPM,04/10/2021,484,FIMO CONSULTORIA AMBIENTAL,3859.32,"532,32",0,"3.327,00",0,617BE83C-C00D-4EA5-AA42-9D35D6F57474,Peso Mexicano,José Vazquez
IMPM,04/10/2021,485,CARMEN RAQUEL TREJO GRANADOS,138.04,"19,04",0,119,1,1506894C-4794-490F-A38B-0ECE684C616D,Peso Mexicano,José Vazquez
IMPM,04/10/2021,486,VAPORIZACIONES  Y MULTISERVICIOS CASILLAS ,344.52,"47,52",0,297,1,F7873E31-7991-4826-8298-E3F52DD54F04,Peso Mexicano,Yarisbeth
IMP,05/10/2021,1.402,PRODUCTOS FRUGO,6380.00,880,0,"5.500,00",0,3F389B2E-E721-465F-8BEF-9183A9339267,Peso Mexicano,José Vazquez
IMP,05/10/2021,1.403,DISTRIBUIDORA DE MATERIALES TRIANGULO,6722.20,"927,2",0,"5.795,00",0,9BE408EC-BBC5-44A9-A4F7-A1AAEF6D31A5,Peso Mexicano,José Vazquez
IMP,05/10/2021,1.404,DISTRIBUIDORA DE MATERIALES TRIANGULO,1378.08,"190,08",0,"1.188,00",0,83366E7E-3DEB-4F92-BBB6-2ED8506985B3,Peso Mexicano,José Vazquez
IMP,05/10/2021,1.405,DISTRIBUIDORA DE MATERIALES TRIANGULO,1102.00,152,0,950,0,0F89B902-37A1-4F96-8537-2FFCB3BFCAFF,Peso Mexicano,José Vazquez
IMPM,05/10/2021,487,VAPORIZACIONES  Y MULTISERVICIOS CASILLAS ,344.52,"47,52",0,297,0,44E1B0C4-3C90-4D80-9F37-A7708F152E3A,Peso Mexicano,José Vazquez
IMP,06/10/2021,1.406,PIZARONES INDUSTRIALES SERIMART ,1457.39,0,0,"1.457,39",0,BC15A707-7809-4B7B-8AB3-947BA230E524,Peso Mexicano,José Vazquez
FCNS,08/10/2021,811,FERNANDO EMMANUEL SOTO ROMO,994.26,"137,14",0,"857,12",0,A87BBC4C-29D3-498F-B915-8693A1387A14,Peso Mexicano,José Vazquez
IMP,08/10/2021,1.407,MEGA ASFALTOS,41468.15,"5.719,74",0,"35.748,41",0,A70A1C85-F4BA-4782-AEC5-B3C3BD8D7777,Peso Mexicano,David Martin
